 @user aw bag.o pman ko ngstart peo cge2... thats all for tonyt sleep nko early for Manresa.. nyt2 der,,,
 Sun TV Network Q3 net soars 48% to Rs 225 cr: This is against Rs 151.94 registered during the same quarter last ... link,positive,,
 Sun TV Network declares interim dividend at Rs 5 per share link,objnspam,,
panies picked by US r... link,objspam,,
" Meie.TV Background Music  A Mantra For Business, Health An: Music is a charm, a spell zoom kobe and a mantra. Mu... link",objspam,,
 Are you a local business? Fancy broadcasting to The Cotswolds with your very own video channel? Email @user for the know how.,objspam,,
 Think Adam Buxton and Joe Cornish should replace Gray and Keys #ladsmagbanter,objnspam,,
 Royksopp Team Up With Adam Buxton... link,objnspam,,
 Bowie is on a @user 6Music docu sounding exactly like Adam Buxton right now. Wuzza Wuzza.,objnspam,,
" @user @user Ugh, dDon't listen to her, Amy. If you've heard the Adam Buxton impression you've heard the best possible version of it",negative,,
 Adam Buxton talks to Shots Magazine about BUG and all things music video... link,objnspam,,
orces with Adam Buxton,objnspam,,
 Looking forward to Bug with Adam Buxton at the BFI on Friday already... definitely been one of those weeks #weekendfun,positive,,
 @user You don't fancy a night out in London with some crazy folk to watch Adam Buxton do you? Have a spare ticket :),positive,,
" I have a spare ticket for Adam Buxton's BUG thing, tom eve at 6:30, BFI. Any takers?",objnspam,,
 @user @user Adam Buxton does something very similar to this (but 1000 times funnier) in his live show - have you seen?,positive,,
"s! Here's the resulting video; week 3's song, 'Tapping Stones'  link",objnspam,,
 There is a beautiful picture of a bird from Adam Buxton in this  link song-a-week project  link,positive,,
" Boo, Adam Buxton, put on a gig when I'm IN stupid London, why don't you?",negative,,
" If you watched my bird video last week; a re-edit is now available with a few more birds, including one by Adam Buxton! link",objnspam,,
 I liked a YouTube video -- Adam Buxton's Country Man #2 link,positive,,
 I just remembered last night about the time I verbally abused Adam Buxton until he wrote me a huge Email about 4 years ago. Lost it now.,negative,,
 Going to see Adam Buxton live on the 10th of February!,objnspam,,
 More bug and adam buxton niceness: link,objnspam,,
 @user lol girl I wish on cable u could pick the channels u want and pay accordingly!,positive,,
 @user girl that damn dream was a warning of what was supposed to happen today...crazy ass ppl crying over a damn cable channel.,negative,,
 @user girl dese Ragedy Ass cable boxes im bout to throw dis bitch out da frnt doe cant even enjoy #TheGame,negative,,
 Since my cable and Internet is being homo I will watch my season 2 DVDs of gossip girl :),positive,,
 @user LLS im bout to do to much GIRL YOU GEEKED YOUR BROTHER GOT CABLE LOL,negative,,
 @user well this girl doesn't have cable in her house so i couldn't watch it. #fail,negative,,
 Fucking cable went out. Gossip girl on my laptop so I can sleep.,objnspam,,
 This girl talkin bout chile wake up I need someone to talk to. I say why she says my dang cable went out now I'm bored. *hungs up*,negative,,
" @user idk girl, but it can't be my place! cable guy is comin!",negative,,
 Cable is out and thanks to the kids one screen player. What is a girl to do...Smh,objnspam,,
 @user girl I got em in every rm now every rm about to hav flat screens nd imma get my cable bak on proli nex month,positive,,
 @user if only i had cable. i remember watching #TheWedge in the wee hours on friday nights...totally cool party girl right here,positive,,
 girl you watch the game last night? we can't afford cable. #ohwow i feel like an ass.,objnspam,,
 @user i like jimmy carr when he's doing his gay alter ego alan  #carr;),positive,,
 Jimmy Carr has become a bit samey. Like eating curry seven nights in a row.,negative,,
 Jimmy Carr is on FIRE on this week's 10 o'clock live.,objnspam,,
 Off to work. Feel like a right old part timer this week. Off to see Jimmy Carr in High Wycombe this evening. Should be a good night!,positive,,
" Jimmy Carr, famous comedian - free videos here: link #comedy #comedian #comedians #humor #free #video #videos #funny",objspam,,
 Jimmy Carr 2nite counting down the hours,positive,,
 Another way to scrap the nimrods is fly them into there buildings see how they fucking like it - Jimmy Carr,negative,,
ibly my favourite show right... link,objspam,,
 love jimmy carr!,positive,,
 @user That's like a Jimmy Carr joke,negative,,
 Jimmy Carr's laugh. That is all.,positive,,
 i do love jimmy carr's laugh!,positive,,
" Every time I see Jimmy Carr, it sends shivers down my spine.",positive,,
 Goodnyt jimmy carr :P,positive,,
 @user Possibly because Jimmy Carr said things that may be considered slightly questionable.,negative,,
 Jimmy Carr has such a weird laugh lool,positive,,
 cud be mistaken.,objnspam,,
f! Hope your having a nice nite xxx,objnspam,,
 Ah gutted! Want celebrity masterchef to win! @user you still looked lovely though xx,positive,,
 @user celebrity masterchef is up now along with the other nominees...,objnspam,,
 dramatic music as he drops pie on ground in celebrity masterchef #ntas,positive,,
" I see Matt Cardle's spent the last month on the sauce. Also, what the feck is factual about Junior Apprentice or Celebrity Masterchef?",negative,,
" just cried at that clip of celebrity masterchef, really need to get a life.",positive,,
 I question their judgement in classing Top Gear and Celebrity Masterchef as 'factual programmes'.,negative,,
 I love Masterchef but wasn't all too keen on the celebrity version.,negative,,
 ...does celebrity masterchef really count as factual? #NTAs,objnspam,,
 surely celebrity masterchef is reality tv and not factual programming?,negative,,
 I pissed myself at that cocky twat when that happened on Celebrity Masterchef.,negative,,
 does celebrity masterchef really count in 'factual programme'...?,objnspam,,
" NO. Masterchef should be up there, not CELEBRITY Masterchef. #ntas",negative,,
 Less than 2 hrs to cast your vote for Top Gear to beat Celebrity Masterchef in the NTA's - they HAVE to do it,objnspam,,
 @user Simon Weston has been thrown out of Celebrity Masterchef. He burnt his chops.,negative,,
" @user Would you rather do Strictly, I'm a Celeb or Celebrity Masterchef? I have a theory about your least fave??",negative,,
 Celebrity Masterchef 2010 is soooo excited to cook main course for 150 she gas told me to keep out the kitchen @user,positive,,
 I'm watching Masterchef USA and I'm not afraid to admit that I have a celebrity crush on @user .,positive,,
" I'm a Celebrity, Celebrity Big Brother, Celebrity Masterchef.....the world's ya lobster Andy!",positive,,
 why did i say celebrity apprentice duh meant masterchef lol,positive,,
er link,objspam,,
 @user  he was on Celebrity Masterchef,objnspam,,
" An estimated 80,984 children need orphan care in our municipality. What about yours? link",objnspam,,
 oh and another thing: PGCPS opens up 2 hours late so AH-HA!!! GET YOUR EDUCATION CHILDREN! You're going to need every bit of it in society!!,negative,,
 Spent the evening drinking in a park then hanging around the swings waiting for the children to finish... feel like I need to shower.,positive,,
 @user  you know nothing about me I have fought for my country in the 90's all for nothing my children need protecting from Islam #EDL,negative,,
" @user Oh Louie we did..fabulous darling!! loved the children in need with the news readers to..more louie, more louie, they chanted..",positive,,
 All parents with kids need to know about ADHD symptoms. link,objnspam,,
 Ich mag ein YouTube-Video. -- Doctor Who: A Christmas Carol preview - Children In Need ... link,objspam,,
" Never tell your children to blindly believe in what anybody/group sais about anything. they need to learn there is need for proof, science.",objnspam,,
 Watching children fire bazookas in an animated film... I feel like I need to be drinking while watching this...,negative,,
" Writing up lots of Alexa Chung looks this morning, she so purdy",negative,,
" Alexa Chung is wearing our favourite (sorry, HER favourite) Prada platforms again. Shoe lust... link",positive,,
 please reform Bloc Party. Please go back to your roots artic monkeys and use Alexa Chung somewhere. Ur 1st album was so good.,objnspam,,
 In love with this dress from Chanel - link,positive,,
" Alexa Chung, Kirsten Dunst, Vanessa Paradis Hadir ke Chanel Haute Couture Show Paris - steal their looks! - ghiboo.com link",objspam,,
 Alexa Chung at Chanel #TwitPict link,objnspam,,
" I'm liking the Alexa Chung look right now, if only for the fact that I look a bit like her...",positive,,
 Alexa Chung. CHANEL Spring-Summer 2011 Haute Couture link,objspam,,
" Anna Wintour, Lou Doillon, Alexa Chung and ... Tara Reid?? Who's at couture fashion week and what are they wearing link",objspam,,
" @user yeah i'd like to think that im kind of hipster, like a bit maybe 20%, like how alexa chung is sometimes kind of hipster lol",positive,,
 @user alexa chung beats him in the 'anoying shitcunt' caterogy,objnspam,,
 Alexa chung on worldfashion #pepejeans #photoshoot,objnspam,,
" I have Alexa Chung on the mind. Who is the Alexa of the US? Or, should it be a state nomination? Do you know one? Working on Boston List.",objnspam,,
 It's An Alexa Chung And Diane Kruger Chanel-Off link via @user,objnspam,,
 We went easy on Alexa Chung yesterday and put the success of her outfit over to you. But here's what she wore to... link,positive,,
 Fashion Disasters: Alexa Chung's Dowdy Dress At Etam link,objspam,,
 Alexa Chung - I love the way so many girls posts pictures of her on their blog. When I have a pic of me and... link,positive,,
" We love leopard print! - Nicky Hilton, Ashley and Mary-Kate Olsen, Kate Moss, Alexa Chung. They also love... link",positive,,
e went easy on Alexa Chung yesterday and put the su... link,objspam,,
 Sting's daughter from I Blame Coco and Alexa Chung: same person?,objnspam,,
 New #Colbert VIDEO: Candyquake - Stephen warned members of the Colbert Nation about thundersnow exactly five years t... link,objnspam,,
" New #Colbert VIDEO: Colbert Report: 1/27/11 in :60 Seconds - Stephen defines a thundersnow, dismisses Taco Bell's be... link",objspam,,
inese ... link,objspam,,
 Stephen Colbert: Taco Bell's meat mixture doesn't satisfy the USDA's minimum requirements to be called beef link,negative,,
" Stephen Colbert enjoys some Taco Bell, 1/27/11 link",positive,,
 Stephen signs off.  link #Colbert,objnspam,,
 Stephen Colbert is my nigga @user,objnspam,,
" Watchin the Stephen Colbert show, dis dude is on sum otha ish lol too funny",positive,,
 Science has finally discovered TIME TRAVELING PORN - Stephen Colbert,negative,,
 stephen colbert is the #ish,objnspam,,
 I don't think it is possible to love myself the way Stephen Colbert loves himself without actually being Stephen Colbert. @user,negative,,
" Apparently Stephen Colbert controls the weather now. Essentially, he's COBRA without the cripplingly weak hiring standards.",positive,,
 I think Stephen's last guest could give a lot of people an existential crisis. #colbert #tcr,objnspam,,
" @user Hello Sir... An evil Stephen Colbert?!?  No way...  In ALL universes, your goodness will prevail.  :)  Respectfully, Tracy",positive,,
 Stephen Colbert knows how to sell the Hell out of Taco Bell beefesque filled products. #masterthespian,objnspam,,
 sand?!?! WTF?,negative,,
" God dammit, Stephen Colbert got me hungry for Taco Bell...",positive,,
 Stephen Colbert's middle name is Tyrone...can't unknow!,positive,,
 tellymad: Come.Dine.With.Me.AU.S03E09.WS.DSR.XviD-HDCP link,objspam,,
 #nowwatching Come Dine With Me Australia. via #Lifestyle,objnspam,,
" @user hi Sophie, big fan any chance of a tweet or follow?Thought you were great on come dine with me lol",positive,,
 @user can you please confirm that you have neither sent nor received death threats over Come Dine With Me...? link :-),positive,,
" Watching Come Dine With Me Australia, it's night five and I'm now convinced that Lachlan is a poncy wanker! #ComeDineWithMe",negative,,
 I'm the most exciting 19 year old ever. Watching a weeks worth of Come Dine With Me with mum. Youth is wasted on me I swear.,positive,,
" Oh, and a #ff for @user who is on Come Dine With Me next week. I am actually going to watch it and everything.",objnspam,,
 @user *imagining a shocking Come Dine With Me bedroom discovery*,positive,,
 @user vile! PLUS: who the hell cooks lamb at 10.14am?? This is not Come Dine With Me!!! Lol,negative,,
 Man received death threats after being on Come Dine With Me. link,objnspam,,
 I love when people are completely clueless on come dine with me.. :)),positive,,
 WTF!:  BBC News - Come Dine With Me contestant receives death threats link,negative,,
 Death threats on Come Dine with me? What's the world coming to? link,negative,,
 Mmmmm Banoffee Pie on Come Dine With Me,objnspam,,
" My sisters are in the kitchen cooking me dinner, I am outside watching come dine with me Australia drinking gin and tonic. #howlifeshouldbe",objnspam,,
e can do some of that diced steak for you.....or you could just be a... link,objspam,,
 @user will have to look into bootcamp to lose MY baby belly. Think I saw u on come dine with me and u didn't have a belly at all!,positive,,
 @user Did you see this about the Kent Come Dine With Me?! link,objnspam,,
 Come dine with me is riot! LMAO!,positive,,
" Aust Open, Idol, SYTYCD, 90210, Come Dine with Me, Twin Peaks. My IQ Planner is going to go into meltdown.",objnspam,,
 Mean weird Come Dine With Me contestant receives death threats link - ha ha ha!,negative,,
" Hmm Rocky Horror is on Show Comedy in 30 mins, maybe I'll just watch that instead of sleeping.",objnspam,,
" Denis Leary, famous comedian - free videos here: link #comedy #comedian #comedians #humor #free #video #videos #funny",objspam,,
is even more impressive than the dog escape. He will not... link,positive,,
 Fanboi king hails Apple 'love affair with open web': The high comedy of web hypocrisy. awesomeness. via @user link,positive,,
" @user @user True, true.. Seein as it's action comedy, Seth is perfect!",positive,,
 @user please rt the wonderful funny sarah bridgman hosts phoenix comedy club at bar ruba this sunday night featuring @user,objspam,,
 Feb.24 Comix Comedy Club in NYC Presents SHERROD SMALL Live hosted by @user Go 2 Comixny.com 4 tickets link,objspam,,
" @user Hii, Ms Chika! check out my lil african comedy vid and feel free to share link",objnspam,,
" Great night at Red Rover Comedy at the shamrock! Get down there next month, look out for details in b.entertained!",positive,,
 British Comedy Awards to launch online community... link,objnspam,,
" Jan 28, 2011 Ah, yes! Now I remember. In my Season 2 review of the FX comedy, I wrote about why I think it... link",positive,,
" Archer Season 2  Gather: Jan 28, 2011 Ah, yes! Now I remember. In my Season 2 review of the FX comedy, I w... link",objnspam,,
 New: George Carlin Everyone's a Rat 2000 @user Police State #comedy #jokes link,objspam,,
" New: Def Comedy Jam - Chris Tucker, Bernie Mac (RIP) and Martin Lawrence, #comedy #jokes link",objspam,,
 New: Bill Hicks - Revelations - (Part 1 of 9) *BEST QUALTY* #comedy #jokes link,objspam,,
 New: The Graham Norton Show - 2008 - Goldie Hawn. Sandi Toksvig Part 2. #comedy #jokes link,objspam,,
 6th most tweeted VIDEO in Comedy || Dexter in 60 Seconds link,objspam,,
" @user Heey, Mercy! check out my lil african comedy vid and feel free to share link",positive,,
" Flops immaterial, Akshay Kumar on film signing spree: New Delhi, Jan 28 (IANS) Action. Comedy. Multi-starrers. F... link",objspam,,
 The #Humor Channel:  BREAKING NEWS #Comedy #Funny #Lol link,objspam,,
 Woke up an my dick ws doing stand up comedy . #chumkidumki,positive,,
 @user well make sure you wash them first then do a ebay bid for comic relief,objnspam,,
" @user share 'em! i'm quite excited about Tintin, despite not really liking original comics. Probably because Joe Cornish had a hand in",positive,,
" at around 5:30 here, Edgar Wright implodes, reminding me of when Joe Cornish interviewed Roger Moore link",objnspam,,
 Awesome questions there. Anyone else got any questions for Joe Cornish?,objnspam,,
 Interviewing Joe Cornish of Adam and Joe fame tomorrow about Attack The Block - anyone got any questions they want to ask him?,objnspam,,
 @user Can't think of Grazia without hearing Joe Cornish's contents page song link,objnspam,,
 Also cannot wait for Joe Cornish's Attack The Block and the new Muppet Movie.,objnspam,,
and Joe Song Wars] link,objspam,,
" link great issue, loved the print article and the Joe Cornish video.",positive,,
 Keegan: Tina needs break from boys: Coronation Street's Michelle Keegan has admitted she thinks it's time for he... link,negative,,
 tellymad: Coronation Street January 27th link,objnspam,,
 Coronation Street fans up in arms over awards snub link,negative,,
 TV-SOAPS Keegan: Tina needs break from boys: Coronation Street's Michelle Keegan has admitte... link #uknews #tv #soaps,objnspam,,
 Pictures: Coronation Street stars in stunning black and white display link,objspam,,
 Digital Spy: Corrie actor: 'Gary plot will run and run' link,objnspam,,
 National Television Awards 2011 Coronation Street beats EastEnders ... link,objspam,,
 @user When are you back in coronation street? x,objnspam,,
" @user The path to eternal youth is down Coronation Street? Maybe you're onto something. I never watch TV, that would explain a lot.",objnspam,,
 got a kick out of seeing Keith Duffy on Coronation Street. I'm a new watcher of the show.,positive,,
 Coronation Street 29 January - 5 February link,objspam,,
 Coronation Street's Betty Driver on Desert Island Discs; Arcade Fire tickets bought: today is a good day. Probably best I go home now ...,positive,,
" Just watched Coronation Street on youtube, the most recent stuff.",objnspam,,
 Hahahahahahahaha... My little work mate jus said i remind him of Rosie Webster from Coronation Street #Par Same mannerisms or something! :(,negative,,
 Coronation Street's Katherine Kelly 'jealous' of Phil Mitchell's plot link,negative,,
 Jan Smithers : National Television Awards: Coronation Street babes win fashion battle - Coventry Telegraph (bl link,objspam,,
 Coronation Street fans up in arms over awards snub - link,objnspam,,
" @user I used to watch Coronation Street and it was in order, but about 8 months behind.",negative,,
 @user holy fuck I was watching that. British crime/drama. Yeah boi.,positive,,
" Watch Fringe Season 3 Episode 11 - Reciprocity: Posted by Randy Labels: Crime, Drama, fantasy, Fringe, Fringe 03... link",objspam,,
 Chase S01E13 720P HDTV X264:,objspam,,
 @user one of the best crime drama.,positive,,
 X17 News - ABC Orders Crime Drama Series Based On Edgar Allen Poe link,objspam,,
 WHO KICKED THE HORNET'S NEST,objnspam,,
 working on a very cool project called crime drama called Kings Highway. Putting a final polish on a 4th draft.,positive,,
 Diddy To Play Police Officer On Crime/Drama Hawaii Five-0 - 24hourhiphop link,objnspam,,
" CSI is a repeat; don't like Bones cuz I hate Brennan; desperate for crime drama, I watch Miss Marple...:-/",negative,,
 Lie | Lie To Me proceedings in progress: TV bosses behind Tim Roth crime drama Lie to me are facing prosecution ... link,objspam,,
h or crime-ish? :B link,objspam,,
e respect for you as a stylish cowboy,positive,,
 NBC Snags Crime Drama Pilot From 'Traffic' Screenwriter - Screen Rant: NBC fortifies its upcoming lineup with 'S... link,objspam,,
 Must not watch scary/crime/drama/scaryagain programmes in bed!! No wonder I'm an insomniac #Ineverlearn!,negative,,
 #geo #USA,objspam,,
 Somebody in my English Lit class is MASSIVE Benedict Cumberbatch fanboy. Fun!,positive,,
" Finally recovered from the NTAs. Couldn't tell you much about Benedict Cumberbatch, but lots about Susanna Reid and Christine and Frank.",negative,,
 I've favourited a YouTube video -- Benedict Cumberbatch - Firework. link,objspam,,
 I liked a YouTube video -- Benedict Cumberbatch - Firework. link,positive,,
 Listening to Benedict Cumberbatch read. SO. EFFIN. HAWWT. #happyfangirlmoment,positive,,
" #nowmarathon Sherlock. Exquisite Benedict Cumberbatch. Man, this guy is sick.",negative,,
 MATT KNOWS ABOUT BENEDICT CUMBERBATCH,objnspam,,
 @user Benedict Cumberbatch being adorable on the Alan Carr show. Pretty sure he's actually a Weasley. link,positive,,
" Never in my life thought I'd say this in all seriousness, but... BENEDICT CUMBERBATCH MAKES ME FEEL LIKE I'M LIVING A TEENAGE DREAM.",positive,,
" @user That is a perfectly good reason to watch the pilot... mm, Benedict Cumberbatch in skinny jeans. :D",positive,,
 #improudtosay I love Benedict Cumberbatch... seriously.,positive,,
" Going to bed to listen to Cabin Pressure - radio comedy - Benedict Cumberbatch on stage, me in the audience, appreciating Ben.",positive,,
 @user Well done re: Benedict Cumberbatch!  Psychic AND perhaps genius.,positive,,
" Of course, now it's time to spoil it all by opening that bottle of wine and watching Sherlock (mmm Benedict Cumberbatch!)",positive,,
" Also, interviews with Benedict Cumberbatch, who is remarkably adorable. Maybe not a surprise. link Link has NSFW bits",positive,,
 Benedict Cumberbatch,objnspam,,
 I fancy Benedict Cumberbatch so much. What a beaut.,positive,,
lot will be brill...,objnspam,,
 Curb your enthusiasm people!!!,positive,,
" @user neither, the wire or boardwalk empire or curb your enthusiasm",objnspam,,
" Sopranos, Six Feet Under, Curb Your Enthusiasm, Boardwalk Empire. I think Sky Atlantic HD is gonna be my new favourite channel...",positive,,
 I'm watching Curb Your Enthusiasm S01E01 (via @user link,objnspam,,
 @user WHAT!!!!!!??? U never seen Curb Your Enthusiasm???? You NEED TO TIVO it and catch up!,positive,,
 @user I love family guy it is so funny man But ive never seen curb your Enthusiasm what is that about,negative,,
 Eating chilling watching curb your enthusiasm,positive,,
 Am I the only one who watches curb your enthusiasm?,negative,,
" @user I can handle Modern Family. Always Sunny, Family Guy, Entourage, Curb your enthusiasm, Tosh.0",objnspam,,
 I swear. Curb your enthusiasm is funny as SHEEEEEEEEET!!!! LLS,positive,,
 Curb Your Enthusiasm.,objnspam,,
 @user There you go.  Sorry to curb your enthusiasm like that.  #blamepalin,objnspam,,
 Curb Your Enthusiasm is absolutely hilarious haha,positive,,
 loves the show called Curb Your Enthusiasm!,positive,,
 Curb your enthusiasm flow,objspam,,
 @user ..mobile with the theme from Curb Your Enthusiasm playing in my head..,positive,,
 @user shyt watchn curb your enthusiasm lol,positive,,
 The least funny show I have ever seen besides the office is curb your enthusiasm. But I watch each night-reruns,negative,,
 @user Curb Your Enthusiasm!!,positive,,
 Unreality TV : Dancing On Ice: Vanilla Ice refused to stay in hospital because of National Television Awards link,objnspam,,
 Entertainment News: Dancing On Ice: Vanilla Ice refused to stay in hospital because o... link link,objnspam,,
royalties,objspam,,
 #ff @user @user @user @user @user - all Dancing on Ice pros still in the contest. More to come.,objnspam,,
 Dancing on Ice: Vanilla Ice suffers fall during rehearsals - Mirror.co.uk -,objspam,,
 Woooo 11 hours sleep to recover from the NTAs. What a fun night! Today we're talking Dancing on Ice in Real Showbiz!,positive,,
 Hospital treats injured Dancing on Ice celebrities link,objnspam,,
 Vanilla Ice Ouch!!  Dancing On Ice star knocked unconscious and needs stitches in his head after 'blood link,negative,,
 Unreality TV | The UK's BIGGEST Reality TV Blog! link via @user ur doing well kerry dont doubt urslef :O) xx,objspam,,
 Hospital treats injured Dancing on Ice celebrities: Dancing on Ice stars were taken to St Peter's Hospital after... link,objnspam,,
 TELEVISION: Dancing On Ice 2011: Vanilla Ice knocked unconscious and needs stitches after fal... link #uknews #tv #soaps,negative,,
 please follow @user and @user they are amazing on dancing on ice good luck to you both xxx,positive,,
 Vanilla ice his drop on dancing on ice ohhhh shit *bb hand on face prince akeem voice (in the face) lmfao!,positive,,
 Ew ew someone on Dancing On Ice cut his eye open ew ew ew,negative,,
 Dancing On Ice host Phillip Schofield celebrates NTAs win...with a Big Mac ...: ... we're guessing by the size o... link,positive,,
" #ff she talks all the way through University Challenge and Dancing On Ice, but she's very humorous and clever @user",positive,,
 Dancing On Ice 2011: Vanilla Ice knocked unconscious and needs stitches after ...: A statment from Dancing On Ic... link,objspam,,
" @user so, still more graceful than some dancing on ice contestants then?",positive,,
 Dancing On Ice 2011: Vanilla Ice knocked unconscious and needs stitches after fall on rink:... link #celebs #ukcelebnews,objnspam,,
ce on sunday,objspam,,
 @user I think dancing on ice should of won and dave is doing really well,positive,,
 You know who wears sunglasses indoors? Blind people and assholes - comedian Larry David.,negative,,
 Larry David is God,positive,,
 Larry David is hilarious!!! #curbyourenthusium,positive,,
 I need a Louis C.K. and Larry David to add to my crew. Any ideas?,objnspam,,
 @user I'm assuming that last tweet was made with Larry David's voice.  Nice.  Hope you'll be ready to drink heavily fri and sat.,positive,,
 Yo this bul Larry David funny as shit man...lmao,positive,,
 Remake High School Musical. Replace Zac Efron with Larry David.,negative,,
 @user larry david is a wonderful man.,positive,,
" @user To be fair, I didn't mock @user for her lack of Larry David knowledge, I just gave a withering look. LIES!",negative,,
" Hey look, it's Larry David conducting and performing Mozart's piano concerto in d minor link #TeamWTF",negative,,
" @user @user Dan as AJ Nock, Jim as David Hume.  Larry Reed as Bastiat.",objnspam,,
 IHOP's not the place to order fish.,negative,,
 @user I'm glad you agree!also at the moment I'm obsessed with larry david's hands.. #wierdobsessions,positive,,
" Curb Your Enthusiasm on TG4,the funniest show on tv.Larry David = God",positive,,
 @user You don't know who Larry David is?!? Shame on you :'(,negative,,
 (47/137) Damon Jim Carrey Cary Grant Audrey Hepburn Bette Davis Katharine Hepburn Bruce Willis Christian Bale Julia Roberts,objspam,,
 Walkin round lookin like Julia Davis,positive,,
 @user I was about to mention that I and my sone have been volunteering once a month for the homeless bbq at Julia Davis.,positive,,
" @user tons in Boise - Borah high, Julia Davis park, timberline high",objnspam,,
 @user well i was talking to Marissa..Savannah..Kevin..Davis...Julia..and everyone Imfao,positive,,
" @user Julia Davis might have something to say about that, Rabbit7 ;)",positive,,
a Davis. Laughed at pigs in a basket. #DGD11,objnspam,,
 New on PocketDoppler.com - Daybreak Doppler: That Actually Went Fast - link,negative,,
 90's era @user and me in pics from previous SB coverage coming up on Daybreak. More on the FB link,objnspam,,
 Heartbreaking story on Daybreak this a.m.  This week's storms scared a service dog who ran away from his blind owner.  Dog still mssing.,negative,,
 Daybreak; one of the funniest interviews you boys have done! @user link,positive,,
 @user Don't turn around. Your skipper's trying on with Lampards mrs from Daybreak.,objnspam,,
 Look out for Stephen and Tamsin on Daybreak on Monday 31st January #Episodes,objnspam,,
 @user I should have done a #skirpdate when I was at #daybreak this morning because I looked less ming then - now NO. later - maybe,objnspam,,
 Check out Dallas Event Center on WFAA Daybreak this am w/GI Cops charity super bowl event Weds nite! link,positive,,
 I am watching The Ellen DeGeneres Show (w/181 others) link (via @user #TheEllenDeGeneresShow,objnspam,,
 Bieber to Give Ellen DeGeneres His Hair as Birthday Gift,objnspam,,
 Ellen DeGeneres Celebrates Birthday With Vegan Cake | Green X Pert ... link via @user,objspam,,
 @user It's like saying Ellen Degeneres is such an attractive human being,positive,,
 Yay. I have the best husband in the world anniversary present=tickets to the Ellen degeneres can't wait love you baby happy 4 year anniversa,positive,,
 Keri Hilson Performs 'Pretty Girl Rock' On 'Ellen' | rnbdirt.com: Keri Hilson stopped by 'The Ellen DeGeneres Sh... link,objspam,,
 Lady Gaga Reveals New Album Details On Ellen - PopDash: Lady Gaga surprised US chat show host Ellen DeGeneres on... link,objnspam,,
 Josh Groban and Ellen Degeneres Duet. HILARIOUS! link,positive,,
 haha Ellen DeGeneres got a piece of @user 's hair for her Bday!:p THAT'S GENIUS,positive,,
" Julia Roberts, Pink and Colin Farrell gave comedienne Ellen DeGeneres a birthday to remember by showing up unannounced on her...  #follow",positive,,
o)  link,positive,,
 I liked a YouTube video -- Ellen Degeneres be my first interview link,positive,,
 iseng @user The Ellen DeGeneres Show) link,objspam,,
 SoEllenDegeneres.com Watch Lady Gaga's Birthday Surprise for Ellen DeGeneres: Even though her bi... link #ellendegeneres,objnspam,,
" The Ellen DeGeneres Show, Episode Shemar Moore, Alex Pettyfer, Amos Lee 28 Jan, 2011 link",objspam,,
" Shemar Moore, Alex Pettyfer, Amos Lee, The Ellen DeGeneres Show 28 Jan, 2011 link",objspam,,
 @user @user me too - Betty Driver was good good value on desert island discs,positive,,
" Looking at the trending topics, Nelson Mandela must be on Desert Island Discs. He'd best not have picked any long songs.",objspam,,
 Betty Driver fab on Desert Island Discs. Could listen to old showbiz chat all day.,positive,,
" Just listened to Betty Driver on Desert Island Discs. What a inspiring, lovely, wonderful woman. #nationaltreasure. Catch it on iplayer.",positive,,
" Wow, Desert Island Discs is trending in the UK. Why? Because a soap actor is on. We have reached a new low.",negative,,
 Betty off Coronation St is on Desert Island Discs. Incredibly she is NINETY years old.,positive,,
" Once again simply rivetting radio on @user interrupts my work schedule - betty driver on desert island discs. Bollox, now late!",negative,,
" Really enjoying Betty Driver, Coronation St actress Desert Island Discs - amazing tales from wartime shows + lovely music :-) #radio4",positive,,
 I wonder if @user knows that Betty from #corrie was Desert Island Discs' castaway today?,objnspam,,
ty,objspam,,
 You have to listen to Betty Driver on Radio 4's Desert Island Discs - what an amazing woman,positive,,
 This is the third time I have listened to Betty Driver on Desert Island Discs.  Is that a bit sad? #radio4,negative,,
 Betty Driver on Desert Island Discs is an absolute treat. I only know her as Betty in Corrie - so much more to her. Astonishing life.,positive,,
 Listening to Betty Driver on Desert Island Discs - what a lady,positive,,
" Wow. Thought Kathy Burke would be hard to beat, but Betty Turpin is electric on Desert Island Discs.",positive,,
" Betty Driver, from Corrie, is on Desert Island Discs. She just recounted about how she was in Coventry the night of the WWII bombing.",objnspam,,
 Listening to betty turpin on desert island discs and crying softly into my crumpets. Tragic.,negative,,
" Nick was right. Betty Driver's Desert Island Discs is highly entertaining. My kind of music, too.",positive,,
 Listening to Betty Driver on Desert Island Discs for 2nd time this week - she is lovely!,positive,,
" In car waiting for bus, listening to Desert Island Discs with Betty Driver. Fascinating. :)",positive,,
 link Alesha Dixon Drops A Boatload Of Cleavage,objspam,,
" Sitting here, pushing out the new Alesha Dixon Culture Shock mix and video!!! great result just in!",positive,,
 Alesha Dixon 'recovering from foot op' link,objnspam,,
 Alesha Dixon on The Surgery with Kelly Osbourne - link,objspam,,
 Alesha Dixon at the 2011 National Television Awards: Alesha Dixon attends the 2011  National Television Awards at the  link,objnspam,,
 ANW: Alesha Dixon Cleav(ag)es To Her Fans [Celebrity] link,objspam,,
 Alesha Dixon Recovering From Surgery link,objspam,,
 Alesha Dixon Drops A Boatload Of Cleavage: Apparently there was some sort of awards show going on last night ove... link,objnspam,,
